"","Y","id","Organization.Name","ind_f_AdministrativeServices","ind_f_Advertising","ind_f_AgricultureandFarming","ind_f_Apps","ind_f_ArtificialIntelligence","ind_f_Biotechnology","ind_f_ClothingandApparel","ind_f_CommerceandShopping","ind_f_CommunityandLifestyle","ind_f_ConsumerElectronics","ind_f_ConsumerGoods","ind_f_ContentandPublishing","ind_f_DataandAnalytics","ind_f_Design","ind_f_Education","ind_f_Energy","ind_f_Events","ind_f_FinancialServices","ind_f_FoodandBeverage","ind_f_Gaming","ind_f_GovernmentandMilitary","ind_f_Hardware","ind_f_HealthCare","ind_f_InformationTechnology","ind_f_InternetServices","ind_f_Manufacturing","ind_f_MediaandEntertainment","ind_f_Mobile","ind_f_NA","ind_f_NaturalResources","ind_f_NavigationandMapping","ind_f_ProfessionalServices","ind_f_RealEstate","ind_f_SalesandMarketing","ind_f_ScienceandEngineering","ind_f_Software","ind_f_Sports","ind_f_Sustainability","ind_f_Transportation","ind_f_TravelandTourism","Latitude..generated.","Longitude..generated.","rev_.100Mto.500M","rev_.10B.","rev_.10Mto.50M","rev_.1Bto.10B","rev_.1Mto.10M","rev_.500Mto.1B","rev_.50Mto.100M","rev_Lessthan.1M","rev_NA","Days_Founded","nof_1","nof_2","nof_3","nof_4","nof_5","nof_6","nof_7","nof_8","nof_9","nof_NA","noe","noe_1.10","noe_10001.","noe_1001.5000","noe_101.250","noe_11.50","noe_251.500","noe_5001.10000","noe_501.1000","noe_51.100","noe_NA","Number_of_Funding_Rounds","category_.500Mto.1B","category_.100Mto.500M","category_.10Mto.50M","category_.1Bto.10B","category_.50Mto.100M","category_.1Mto.10M","category_Lessthan.1M","category_NA","category_1to5","category_5to10","category_10to15","category_15to20","category_20.","category_NA.1","IPO_Status_Delisted","IPO_Status_Private","IPO_Status_Public","Acquisition_Status_MadeAcquisitions","Acquisition_Status_WasAcquired","Acquisition_Status_NAs","Lead_Investors_1","Lead_Investors_2","Lead_Investors_3","Lead_Investors_4","Lead_Investors_5","Lead_Investors_6","Lead_Investors_7","Lead_Investors_8","Lead_Investors_9","Lead_Investors_NA","Funding_Status_Early.Stage.Venture","Funding_Status_IPO","Funding_Status_Late.Stage.Venture","Funding_Status_M.A","Funding_Status_Private.Equity","Funding_Status_Seed","Days_after_Last_Funding","Last_Funding_Amount","Last_Funding_Type_Angel","Last_Funding_Type_Convertible.Note","Last_Funding_Type_Corporate.Round","Last_Funding_Type_Debt.Financing","Last_Funding_Type_Equity.Crowdfunding","Last_Funding_Type_Grant","Last_Funding_Type_Initial.Coin.Offering","Last_Funding_Type_Non.equity.Assistance","Last_Funding_Type_Post.IPO.Debt","Last_Funding_Type_Post.IPO.Equity","Last_Funding_Type_Pre.Seed","Last_Funding_Type_Private.Equity","Last_Funding_Type_Product.Crowdfunding","Last_Funding_Type_Secondary.Market","Last_Funding_Type_Seed","Last_Funding_Type_Series.A","Last_Funding_Type_Series.B","Last_Funding_Type_Series.C","Last_Funding_Type_Series.D","Last_Funding_Type_Series.E","Last_Funding_Type_Series.F","Last_Funding_Type_Series.H","Last_Funding_Type_Undisclosed","Last_Funding_Type_Venture...Series.Unknown","Patents_0to10","Patents_10to100","Patents_100.","Patents_NA","Trademarks_0to10","Trademarks_10to100","Trademarks_100.","Trademarks_NA"
"1296",0,1296,"William Ray LA",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0544,-118.2439,"0","0","0","0","1","0","0","0",0,"NA",1,0,0,0,0,0,0,0,0,0,"NA",0,0,0,0,0,0,0,0,0,1,1,"0","0","0","0","0","1","0",0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,309,5000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"980",0,980,"YouMail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6857,-117.826,"0","0","1","0","0","0","0","0",0,"4850",0,0,1,0,0,0,0,0,0,0,"10-Jan",1,0,0,0,0,0,0,0,0,0,9,"0","0","1","0","0","0","0",0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1867,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"1259",0,1259,"John¡¯s Incredible Pizza Company",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6409,-117.6031,"0","0","0","0","0","0","1","0",0,"8502",1,0,0,0,0,0,0,0,0,0,"1001-5000",0,0,1,0,0,0,0,0,0,0,1,"0","0","1","0","0","0","0",0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2447,30000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1272",0,1272,"TicketSocket",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.617,-117.9294,"0","0","0","0","0","0","0","1",0,"2950",0,1,0,0,0,0,0,0,0,0,"Nov-50",0,0,0,0,1,0,0,0,0,0,2,"0","0","0","0","0","1","0",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1532,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"1445",0,1445,"Culture Genesis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0196,-118.487,"0","0","0","0","0","0","0","1",0,"832",0,1,0,0,0,0,0,0,0,0,"NA",0,0,0,0,0,0,0,0,0,1,3,"0","0","0","0","0","0","1",0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,585,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"973",0,973,"Bryn Pharma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0736,-118.4004,"0","0","1","0","0","0","0","0",0,"1197",0,1,0,0,0,0,0,0,0,0,"NA",0,0,0,0,0,0,0,0,0,1,3,"0","0","1","0","0","0","0",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,171,17500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
"656",0,656,"Seven Lakes Technologies",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.1519,-118.8276,"0","0","0","0","1","0","0","0",0,"4119",1,0,0,0,0,0,0,0,0,0,"51-100",0,0,0,0,0,0,0,0,1,0,1,"0","0","1","0","0","0","0",0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1867,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"86",1,86,"Virgin Orbit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.7775,-118.1885,"0","0","0","0","0","0","0","1",0,"1138",1,0,0,0,0,0,0,0,0,0,"NA",0,0,0,0,0,0,0,0,0,1,1,"0","0","0","0","0","1","0",0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,158,9500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"811",0,811,"Shippabo",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0544,-118.2439,"0","0","0","0","0","0","0","1",0,"1928",0,0,1,0,0,0,0,0,0,0,"Nov-50",0,0,0,0,1,0,0,0,0,0,3,"0","0","0","0","0","0","1",0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,910,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"713",0,713,"Youth To The People",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0544,-118.2439,"0","0","0","0","1","0","0","0",0,"1928",0,1,0,0,0,0,0,0,0,0,"Nov-50",0,0,0,0,1,0,0,0,0,0,2,"0","0","0","0","0","1","0",0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,686,24659.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"1937",0,1937,"HitRecord",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34.1423,-118.2484,"0","0","0","0","1","0","0","0",0,"5946",1,0,0,0,0,0,0,0,0,0,"10-Jan",1,0,0,0,0,0,0,0,0,0,1,"0","0","0","0","0","1","0",0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,437,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1633",0,1633,"Twigtale",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0544,-118.2439,"0","0","0","0","1","0","0","0",0,"3389",0,0,1,0,0,0,0,0,0,0,"10-Jan",1,0,0,0,0,0,0,0,0,0,2,"0","0","0","0","0","1","0",0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1818,1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"818",0,818,"Ivideon",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6633,-117.9033,"0","0","0","0","0","0","0","1",0,"3664",1,0,0,0,0,0,0,0,0,0,"101-250",0,0,0,1,0,0,0,0,0,0,2,"0","0","1","0","0","0","0",0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,558,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1960",0,1960,"Prepaired.com",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0544,-118.2439,"0","0","0","0","0","0","0","1",0,"1472",0,0,1,0,0,0,0,0,0,0,"Nov-50",0,0,0,0,1,0,0,0,0,0,3,"0","0","0","0","0","0","1",0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,741,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1432",0,1432,"GIGXR",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0544,-118.2439,"0","0","0","0","0","0","0","1",0,"467",0,0,0,0,0,0,0,0,0,1,"Nov-50",0,0,0,0,1,0,0,0,0,0,1,"0","0","0","0","0","0","1",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,116,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1680",0,1680,"The/Studio",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.1133,-118.1478,"0","0","0","0","1","0","0","0",0,"2658",1,0,0,0,0,0,0,0,0,0,"51-100",0,0,0,0,0,0,0,0,1,0,2,"0","0","1","0","0","0","0",0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,571,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1768",0,1768,"Local ID",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.995,-118.4669,"0","0","0","0","1","0","0","0",0,"2010",0,0,0,1,0,0,0,0,0,0,"Nov-50",0,0,0,0,1,0,0,0,0,0,1,"0","0","0","0","0","1","0",0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1768,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"586",0,586,"Greenfly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0196,-118.487,"0","0","1","0","0","0","0","0",0,"2112",0,1,0,0,0,0,0,0,0,0,"Nov-50",0,0,0,0,1,0,0,0,0,0,2,"0","0","1","0","0","0","0",0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,808,8500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"810",0,810,"left",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0544,-118.2439,"0","0","0","0","0","0","0","1",0,"1319",0,1,0,0,0,0,0,0,0,0,"10-Jan",1,0,0,0,0,0,0,0,0,0,3,"0","0","0","0","0","0","1",0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,41,24659.63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1488",0,1488,"TripScope",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.995,-118.4669,"0","0","0","0","1","0","0","0",0,"2568",0,1,0,0,0,0,0,0,0,0,"10-Jan",1,0,0,0,0,0,0,0,0,0,2,"0","0","0","0","0","1","0",0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1614,1200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1858",0,1858,"Inspiration Biopharmaceuticals",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.5225,-117.7076,"0","0","1","0","0","0","0","0",0,"5946",1,0,0,0,0,0,0,0,0,0,"Nov-50",0,0,0,0,1,0,0,0,0,0,2,"0","1","0","0","0","0","0",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3302,247640.946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"702",0,702,"Jump Gaming, Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.1476,-118.1445,"0","0","0","0","0","0","0","1",0,"1928",1,0,0,0,0,0,0,0,0,0,"10-Jan",1,0,0,0,0,0,0,0,0,0,2,"0","0","0","0","0","1","0",0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1093,1890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"1881",0,1881,"JBL",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0544,-118.2439,"0","0","0","0","0","0","0","1",0,"27130",0,0,0,0,0,0,0,0,0,1,"10001+",0,1,0,0,0,0,0,0,0,0,0,"NA","NA","NA","NA","NA","NA","NA",1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1037,24659.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"1148",0,1148,"AnyMeeting",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6781,-118,"0","0","0","0","1","0","0","0",0,"3299",1,0,0,0,0,0,0,0,0,0,"Nov-50",0,0,0,0,1,0,0,0,0,0,2,"0","0","0","0","0","1","0",0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2310,2600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1134",0,1134,"All Def Digital",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0544,-118.2439,"0","0","1","0","0","0","0","0",0,"2658",1,0,0,0,0,0,0,0,0,0,"10-Jan",1,0,0,0,0,0,0,0,0,0,2,"0","0","1","0","0","0","0",0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1383,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"905",0,905,"Beanfields",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0544,-118.2439,"0","0","0","0","1","0","0","0",0,"3754",1,0,0,0,0,0,0,0,0,0,"Nov-50",0,0,0,0,1,0,0,0,0,0,3,"0","0","0","0","0","1","0",0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,409,24659.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"1611",0,1611,"BestBeing",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.2133,-118.572,"0","0","0","0","0","0","0","1",0,"739",0,0,1,0,0,0,0,0,0,0,"10-Jan",1,0,0,0,0,0,0,0,0,0,1,"0","0","0","0","0","0","1",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,467,300,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1127",0,1127,"Leonardo DiCaprio Foundation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0544,-118.2439,"0","0","0","0","0","0","0","1",0,"8137",1,0,0,0,0,0,0,0,0,0,"10-Jan",1,0,0,0,0,0,0,0,0,0,1,"0","0","0","0","0","0","1",0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,325,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1882",0,1882,"Pheed",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0736,-118.4004,"0","0","0","0","1","0","0","0",0,"3389",0,0,0,0,0,1,0,0,0,0,"Nov-50",0,0,0,0,1,0,0,0,0,0,2,"0","0","0","0","0","1","0",0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2415,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"782",0,782,"True Zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6857,-117.826,"0","0","0","0","1","0","0","0",0,"2293",0,1,0,0,0,0,0,0,0,0,"Nov-50",0,0,0,0,1,0,0,0,0,0,1,"0","0","1","0","0","0","0",0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,880,26600,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1988",0,1988,"Beach Whiskey",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0544,-118.2439,"0","0","0","0","1","0","0","0",0,"1928",0,1,0,0,0,0,0,0,0,0,"10-Jan",1,0,0,0,0,0,0,0,0,0,1,"0","0","0","0","0","1","0",0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1417,7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"185",1,185,"Enevate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6857,-117.826,"0","0","0","0","1","0","0","0",0,"5580",1,0,0,0,0,0,0,0,0,0,"51-100",0,0,0,0,0,0,0,0,1,0,6,"0","1","0","0","0","0","0",0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,362,24659.63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"111",1,111,"Bird",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0196,-118.487,"0","0","1","0","0","0","0","0",0,"1197",1,0,0,0,0,0,0,0,0,0,"501-1000",0,0,0,0,0,0,0,1,0,0,6,"1","0","0","0","0","0","0",0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,76,75000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"227",1,227,"AvantStay",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34.0544,-118.2439,"0","0","1","0","0","0","0","0",0,"1319",0,1,0,0,0,0,0,0,0,0,"51-100",0,0,0,0,0,0,0,0,1,0,3,"0","0","1","0","0","0","0",0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,206,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"160",1,160,"Beyond Limits",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.1423,-118.2484,"0","0","1","0","0","0","0","0",0,"2293",0,1,0,0,0,0,0,0,0,0,"101-250",0,0,0,1,0,0,0,0,0,0,2,"0","0","1","0","0","0","0",0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1040,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"1040",0,1040,"Hardin Scientific, Inc.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.5939,-117.2415,"0","0","0","0","0","0","0","1",0,"1777",0,1,0,0,0,0,0,0,0,0,"10-Jan",1,0,0,0,0,0,0,0,0,0,1,"0","0","0","0","0","1","0",0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,681,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"1735",0,1735,"Ciphense",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33.9534,-117.3962,"0","0","0","0","0","0","0","1",0,"417",0,0,0,0,1,0,0,0,0,0,"10-Jan",1,0,0,0,0,0,0,0,0,0,2,"0","0","0","0","0","0","1",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,98,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"408",1,408,"Arrowhead Pharmaceuticals",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.1476,-118.1445,"0","0","1","0","0","0","0","0",0,"5946",1,0,0,0,0,0,0,0,0,0,"51-100",0,0,0,0,0,0,0,0,1,0,8,"0","1","0","0","0","0","0",0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,128,266800,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
