"","id","Lead_Investors","Lead_Investors_1","Lead_Investors_2","Lead_Investors_3","Lead_Investors_4","Lead_Investors_5","Lead_Investors_6","Lead_Investors_7","Lead_Investors_8","Lead_Investors_9","Lead_Investors_NA"
"1741",1741,"1",1,0,0,0,0,0,0,0,0,0
"1742",1742,"NA",0,0,0,0,0,0,0,0,0,1
"1743",1743,"1",1,0,0,0,0,0,0,0,0,0
"1744",1744,"NA",0,0,0,0,0,0,0,0,0,1
"1745",1745,"NA",0,0,0,0,0,0,0,0,0,1
"1746",1746,"NA",0,0,0,0,0,0,0,0,0,1
"1747",1747,"1",1,0,0,0,0,0,0,0,0,0
"1748",1748,"NA",0,0,0,0,0,0,0,0,0,1
"1749",1749,"1",1,0,0,0,0,0,0,0,0,0
"1750",1750,"NA",0,0,0,0,0,0,0,0,0,1
"1751",1751,"1",1,0,0,0,0,0,0,0,0,0
"1752",1752,"NA",0,0,0,0,0,0,0,0,0,1
"1753",1753,"NA",0,0,0,0,0,0,0,0,0,1
"1754",1754,"2",0,1,0,0,0,0,0,0,0,0
"1755",1755,"NA",0,0,0,0,0,0,0,0,0,1
"1756",1756,"NA",0,0,0,0,0,0,0,0,0,1
"1757",1757,"NA",0,0,0,0,0,0,0,0,0,1
"1758",1758,"NA",0,0,0,0,0,0,0,0,0,1
"1759",1759,"NA",0,0,0,0,0,0,0,0,0,1
"1760",1760,"NA",0,0,0,0,0,0,0,0,0,1
"1761",1761,"NA",0,0,0,0,0,0,0,0,0,1
"1762",1762,"1",1,0,0,0,0,0,0,0,0,0
"1763",1763,"NA",0,0,0,0,0,0,0,0,0,1
"1764",1764,"NA",0,0,0,0,0,0,0,0,0,1
"1765",1765,"NA",0,0,0,0,0,0,0,0,0,1
"1766",1766,"1",1,0,0,0,0,0,0,0,0,0
"1767",1767,"NA",0,0,0,0,0,0,0,0,0,1
"1768",1768,"1",1,0,0,0,0,0,0,0,0,0
"1769",1769,"NA",0,0,0,0,0,0,0,0,0,1
"1770",1770,"NA",0,0,0,0,0,0,0,0,0,1
"1771",1771,"NA",0,0,0,0,0,0,0,0,0,1
"1772",1772,"NA",0,0,0,0,0,0,0,0,0,1
"1773",1773,"NA",0,0,0,0,0,0,0,0,0,1
"1774",1774,"NA",0,0,0,0,0,0,0,0,0,1
"1775",1775,"2",0,1,0,0,0,0,0,0,0,0
"1776",1776,"NA",0,0,0,0,0,0,0,0,0,1
"1777",1777,"NA",0,0,0,0,0,0,0,0,0,1
"1778",1778,"NA",0,0,0,0,0,0,0,0,0,1
"1779",1779,"NA",0,0,0,0,0,0,0,0,0,1
"1780",1780,"1",1,0,0,0,0,0,0,0,0,0
"1781",1781,"NA",0,0,0,0,0,0,0,0,0,1
"1782",1782,"1",1,0,0,0,0,0,0,0,0,0
"1783",1783,"NA",0,0,0,0,0,0,0,0,0,1
"1784",1784,"NA",0,0,0,0,0,0,0,0,0,1
"1785",1785,"1",1,0,0,0,0,0,0,0,0,0
"1786",1786,"NA",0,0,0,0,0,0,0,0,0,1
"1787",1787,"1",1,0,0,0,0,0,0,0,0,0
"1788",1788,"NA",0,0,0,0,0,0,0,0,0,1
"1789",1789,"1",1,0,0,0,0,0,0,0,0,0
"1790",1790,"NA",0,0,0,0,0,0,0,0,0,1
"1791",1791,"NA",0,0,0,0,0,0,0,0,0,1
"1792",1792,"1",1,0,0,0,0,0,0,0,0,0
"1793",1793,"NA",0,0,0,0,0,0,0,0,0,1
"1794",1794,"NA",0,0,0,0,0,0,0,0,0,1
"1795",1795,"1",1,0,0,0,0,0,0,0,0,0
"1796",1796,"NA",0,0,0,0,0,0,0,0,0,1
"1797",1797,"2",0,1,0,0,0,0,0,0,0,0
"1798",1798,"1",1,0,0,0,0,0,0,0,0,0
"1799",1799,"NA",0,0,0,0,0,0,0,0,0,1
"1800",1800,"NA",0,0,0,0,0,0,0,0,0,1
"1801",1801,"3",0,0,1,0,0,0,0,0,0,0
"1802",1802,"NA",0,0,0,0,0,0,0,0,0,1
"1803",1803,"NA",0,0,0,0,0,0,0,0,0,1
"1804",1804,"NA",0,0,0,0,0,0,0,0,0,1
"1805",1805,"NA",0,0,0,0,0,0,0,0,0,1
"1806",1806,"NA",0,0,0,0,0,0,0,0,0,1
"1807",1807,"NA",0,0,0,0,0,0,0,0,0,1
"1808",1808,"1",1,0,0,0,0,0,0,0,0,0
"1809",1809,"1",1,0,0,0,0,0,0,0,0,0
"1810",1810,"NA",0,0,0,0,0,0,0,0,0,1
"1811",1811,"1",1,0,0,0,0,0,0,0,0,0
"1812",1812,"2",0,1,0,0,0,0,0,0,0,0
"1813",1813,"NA",0,0,0,0,0,0,0,0,0,1
"1814",1814,"NA",0,0,0,0,0,0,0,0,0,1
"1815",1815,"NA",0,0,0,0,0,0,0,0,0,1
"1816",1816,"NA",0,0,0,0,0,0,0,0,0,1
"1817",1817,"NA",0,0,0,0,0,0,0,0,0,1
"1818",1818,"NA",0,0,0,0,0,0,0,0,0,1
"1819",1819,"NA",0,0,0,0,0,0,0,0,0,1
"1820",1820,"NA",0,0,0,0,0,0,0,0,0,1
"1821",1821,"1",1,0,0,0,0,0,0,0,0,0
"1822",1822,"1",1,0,0,0,0,0,0,0,0,0
"1823",1823,"NA",0,0,0,0,0,0,0,0,0,1
"1824",1824,"NA",0,0,0,0,0,0,0,0,0,1
"1825",1825,"1",1,0,0,0,0,0,0,0,0,0
"1826",1826,"NA",0,0,0,0,0,0,0,0,0,1
"1827",1827,"NA",0,0,0,0,0,0,0,0,0,1
"1828",1828,"NA",0,0,0,0,0,0,0,0,0,1
"1829",1829,"1",1,0,0,0,0,0,0,0,0,0
"1830",1830,"NA",0,0,0,0,0,0,0,0,0,1
"1831",1831,"NA",0,0,0,0,0,0,0,0,0,1
"1832",1832,"1",1,0,0,0,0,0,0,0,0,0
"1833",1833,"NA",0,0,0,0,0,0,0,0,0,1
"1834",1834,"2",0,1,0,0,0,0,0,0,0,0
"1835",1835,"NA",0,0,0,0,0,0,0,0,0,1
"1836",1836,"NA",0,0,0,0,0,0,0,0,0,1
"1837",1837,"NA",0,0,0,0,0,0,0,0,0,1
"1838",1838,"1",1,0,0,0,0,0,0,0,0,0
"1839",1839,"NA",0,0,0,0,0,0,0,0,0,1
"1840",1840,"NA",0,0,0,0,0,0,0,0,0,1
"1841",1841,"NA",0,0,0,0,0,0,0,0,0,1
"1842",1842,"NA",0,0,0,0,0,0,0,0,0,1
"1843",1843,"NA",0,0,0,0,0,0,0,0,0,1
"1844",1844,"NA",0,0,0,0,0,0,0,0,0,1
"1845",1845,"1",1,0,0,0,0,0,0,0,0,0
"1846",1846,"1",1,0,0,0,0,0,0,0,0,0
"1847",1847,"1",1,0,0,0,0,0,0,0,0,0
"1848",1848,"1",1,0,0,0,0,0,0,0,0,0
"1849",1849,"NA",0,0,0,0,0,0,0,0,0,1
"1850",1850,"NA",0,0,0,0,0,0,0,0,0,1
"1851",1851,"4",0,0,0,1,0,0,0,0,0,0
"1852",1852,"NA",0,0,0,0,0,0,0,0,0,1
"1853",1853,"NA",0,0,0,0,0,0,0,0,0,1
"1854",1854,"NA",0,0,0,0,0,0,0,0,0,1
