"","Y","id","noe","noe_1-10","noe_10001+","noe_1001-5000","noe_101-250","noe_11-50","noe_251-500","noe_5001-10000","noe_501-1000","noe_51-100","noe_NA"
"1529",0,1529,"NA",0,0,0,0,0,0,0,0,0,1
"1530",0,1530,"1-10",1,0,0,0,0,0,0,0,0,0
"1531",0,1531,"5001-10000",0,0,0,0,0,0,1,0,0,0
"1532",0,1532,"11-50",0,0,0,0,1,0,0,0,0,0
"1533",0,1533,"1-10",1,0,0,0,0,0,0,0,0,0
"1534",0,1534,"11-50",0,0,0,0,1,0,0,0,0,0
"1535",0,1535,"11-50",0,0,0,0,1,0,0,0,0,0
"1536",0,1536,"11-50",0,0,0,0,1,0,0,0,0,0
"1537",0,1537,"11-50",0,0,0,0,1,0,0,0,0,0
"1538",0,1538,"11-50",0,0,0,0,1,0,0,0,0,0
"1539",0,1539,"11-50",0,0,0,0,1,0,0,0,0,0
"1540",0,1540,"11-50",0,0,0,0,1,0,0,0,0,0
"1541",0,1541,"11-50",0,0,0,0,1,0,0,0,0,0
"1542",0,1542,"NA",0,0,0,0,0,0,0,0,0,1
"1543",0,1543,"101-250",0,0,0,1,0,0,0,0,0,0
"1544",0,1544,"1-10",1,0,0,0,0,0,0,0,0,0
"1545",0,1545,"11-50",0,0,0,0,1,0,0,0,0,0
"1546",0,1546,"11-50",0,0,0,0,1,0,0,0,0,0
"1547",0,1547,"101-250",0,0,0,1,0,0,0,0,0,0
"1548",0,1548,"1-10",1,0,0,0,0,0,0,0,0,0
"1549",0,1549,"11-50",0,0,0,0,1,0,0,0,0,0
"1550",0,1550,"51-100",0,0,0,0,0,0,0,0,1,0
"1551",0,1551,"1-10",1,0,0,0,0,0,0,0,0,0
"1552",0,1552,"NA",0,0,0,0,0,0,0,0,0,1
"1553",0,1553,"1-10",1,0,0,0,0,0,0,0,0,0
"1554",0,1554,"NA",0,0,0,0,0,0,0,0,0,1
"1555",0,1555,"11-50",0,0,0,0,1,0,0,0,0,0
"1556",0,1556,"11-50",0,0,0,0,1,0,0,0,0,0
"1557",0,1557,"11-50",0,0,0,0,1,0,0,0,0,0
"1558",0,1558,"251-500",0,0,0,0,0,1,0,0,0,0
"1559",0,1559,"1-10",1,0,0,0,0,0,0,0,0,0
"1560",0,1560,"1-10",1,0,0,0,0,0,0,0,0,0
"1561",0,1561,"1-10",1,0,0,0,0,0,0,0,0,0
"1562",0,1562,"1-10",1,0,0,0,0,0,0,0,0,0
"1563",0,1563,"1-10",1,0,0,0,0,0,0,0,0,0
"1564",0,1564,"NA",0,0,0,0,0,0,0,0,0,1
"1565",0,1565,"NA",0,0,0,0,0,0,0,0,0,1
"1566",0,1566,"11-50",0,0,0,0,1,0,0,0,0,0
"1567",0,1567,"11-50",0,0,0,0,1,0,0,0,0,0
"1568",0,1568,"501-1000",0,0,0,0,0,0,0,1,0,0
"1569",0,1569,"NA",0,0,0,0,0,0,0,0,0,1
"1570",0,1570,"501-1000",0,0,0,0,0,0,0,1,0,0
"1571",0,1571,"1-10",1,0,0,0,0,0,0,0,0,0
"1572",0,1572,"11-50",0,0,0,0,1,0,0,0,0,0
"1573",0,1573,"11-50",0,0,0,0,1,0,0,0,0,0
"1574",0,1574,"11-50",0,0,0,0,1,0,0,0,0,0
"1575",0,1575,"1-10",1,0,0,0,0,0,0,0,0,0
"1576",0,1576,"11-50",0,0,0,0,1,0,0,0,0,0
"1577",0,1577,"1-10",1,0,0,0,0,0,0,0,0,0
"1578",0,1578,"NA",0,0,0,0,0,0,0,0,0,1
"1579",0,1579,"1-10",1,0,0,0,0,0,0,0,0,0
"1580",0,1580,"101-250",0,0,0,1,0,0,0,0,0,0
"1581",0,1581,"501-1000",0,0,0,0,0,0,0,1,0,0
"1582",0,1582,"11-50",0,0,0,0,1,0,0,0,0,0
"1583",0,1583,"11-50",0,0,0,0,1,0,0,0,0,0
"1584",0,1584,"51-100",0,0,0,0,0,0,0,0,1,0
"1585",0,1585,"11-50",0,0,0,0,1,0,0,0,0,0
"1586",0,1586,"1-10",1,0,0,0,0,0,0,0,0,0
"1587",0,1587,"11-50",0,0,0,0,1,0,0,0,0,0
"1588",0,1588,"11-50",0,0,0,0,1,0,0,0,0,0
"1589",0,1589,"11-50",0,0,0,0,1,0,0,0,0,0
"1590",0,1590,"101-250",0,0,0,1,0,0,0,0,0,0
"1591",0,1591,"11-50",0,0,0,0,1,0,0,0,0,0
"1592",0,1592,"101-250",0,0,0,1,0,0,0,0,0,0
"1593",0,1593,"51-100",0,0,0,0,0,0,0,0,1,0
"1594",0,1594,"1-10",1,0,0,0,0,0,0,0,0,0
"1595",0,1595,"11-50",0,0,0,0,1,0,0,0,0,0
"1596",0,1596,"11-50",0,0,0,0,1,0,0,0,0,0
"1597",0,1597,"11-50",0,0,0,0,1,0,0,0,0,0
"1598",0,1598,"1-10",1,0,0,0,0,0,0,0,0,0
"1599",0,1599,"51-100",0,0,0,0,0,0,0,0,1,0
"1600",0,1600,"101-250",0,0,0,1,0,0,0,0,0,0
"1601",0,1601,"1-10",1,0,0,0,0,0,0,0,0,0
"1602",0,1602,"101-250",0,0,0,1,0,0,0,0,0,0
"1603",0,1603,"11-50",0,0,0,0,1,0,0,0,0,0
"1604",0,1604,"NA",0,0,0,0,0,0,0,0,0,1
"1605",0,1605,"1-10",1,0,0,0,0,0,0,0,0,0
"1606",0,1606,"251-500",0,0,0,0,0,1,0,0,0,0
"1607",0,1607,"1-10",1,0,0,0,0,0,0,0,0,0
"1608",0,1608,"11-50",0,0,0,0,1,0,0,0,0,0
"1609",0,1609,"1-10",1,0,0,0,0,0,0,0,0,0
"1610",0,1610,"1-10",1,0,0,0,0,0,0,0,0,0
"1611",0,1611,"1-10",1,0,0,0,0,0,0,0,0,0
"1612",0,1612,"1-10",1,0,0,0,0,0,0,0,0,0
"1613",0,1613,"11-50",0,0,0,0,1,0,0,0,0,0
"1614",0,1614,"1-10",1,0,0,0,0,0,0,0,0,0
"1615",0,1615,"10001+",0,1,0,0,0,0,0,0,0,0
"1616",0,1616,"11-50",0,0,0,0,1,0,0,0,0,0
"1617",0,1617,"1-10",1,0,0,0,0,0,0,0,0,0
"1618",0,1618,"10001+",0,1,0,0,0,0,0,0,0,0
"1619",0,1619,"51-100",0,0,0,0,0,0,0,0,1,0
"1620",0,1620,"NA",0,0,0,0,0,0,0,0,0,1
"1621",0,1621,"101-250",0,0,0,1,0,0,0,0,0,0
"1622",0,1622,"11-50",0,0,0,0,1,0,0,0,0,0
"1623",0,1623,"1-10",1,0,0,0,0,0,0,0,0,0
"1624",0,1624,"NA",0,0,0,0,0,0,0,0,0,1
"1625",0,1625,"11-50",0,0,0,0,1,0,0,0,0,0
"1626",0,1626,"NA",0,0,0,0,0,0,0,0,0,1
"1627",0,1627,"11-50",0,0,0,0,1,0,0,0,0,0
"1628",0,1628,"11-50",0,0,0,0,1,0,0,0,0,0
"1629",0,1629,"51-100",0,0,0,0,0,0,0,0,1,0
"1630",0,1630,"NA",0,0,0,0,0,0,0,0,0,1
"1631",0,1631,"251-500",0,0,0,0,0,1,0,0,0,0
"1632",0,1632,"10001+",0,1,0,0,0,0,0,0,0,0
"1633",0,1633,"1-10",1,0,0,0,0,0,0,0,0,0
"1634",0,1634,"1-10",1,0,0,0,0,0,0,0,0,0
"1635",0,1635,"51-100",0,0,0,0,0,0,0,0,1,0
"1636",0,1636,"1-10",1,0,0,0,0,0,0,0,0,0
"1637",0,1637,"501-1000",0,0,0,0,0,0,0,1,0,0
"1638",0,1638,"51-100",0,0,0,0,0,0,0,0,1,0
"1639",0,1639,"NA",0,0,0,0,0,0,0,0,0,1
"1640",0,1640,"NA",0,0,0,0,0,0,0,0,0,1
"1641",0,1641,"11-50",0,0,0,0,1,0,0,0,0,0
"1642",0,1642,"1-10",1,0,0,0,0,0,0,0,0,0
"1643",0,1643,"11-50",0,0,0,0,1,0,0,0,0,0
"1644",0,1644,"251-500",0,0,0,0,0,1,0,0,0,0
"1645",0,1645,"11-50",0,0,0,0,1,0,0,0,0,0
"1646",0,1646,"1-10",1,0,0,0,0,0,0,0,0,0
"1647",0,1647,"11-50",0,0,0,0,1,0,0,0,0,0
"1648",0,1648,"11-50",0,0,0,0,1,0,0,0,0,0
"1649",0,1649,"11-50",0,0,0,0,1,0,0,0,0,0
"1650",0,1650,"11-50",0,0,0,0,1,0,0,0,0,0
"1651",0,1651,"11-50",0,0,0,0,1,0,0,0,0,0
"1652",0,1652,"1-10",1,0,0,0,0,0,0,0,0,0
"1653",0,1653,"1-10",1,0,0,0,0,0,0,0,0,0
"1654",0,1654,"1-10",1,0,0,0,0,0,0,0,0,0
"1655",0,1655,"11-50",0,0,0,0,1,0,0,0,0,0
"1656",0,1656,"NA",0,0,0,0,0,0,0,0,0,1
"1657",0,1657,"NA",0,0,0,0,0,0,0,0,0,1
"1658",0,1658,"11-50",0,0,0,0,1,0,0,0,0,0
"1659",0,1659,"1-10",1,0,0,0,0,0,0,0,0,0
"1660",0,1660,"NA",0,0,0,0,0,0,0,0,0,1
"1661",0,1661,"51-100",0,0,0,0,0,0,0,0,1,0
"1662",0,1662,"51-100",0,0,0,0,0,0,0,0,1,0
"1663",0,1663,"10001+",0,1,0,0,0,0,0,0,0,0
"1664",0,1664,"11-50",0,0,0,0,1,0,0,0,0,0
"1665",0,1665,"11-50",0,0,0,0,1,0,0,0,0,0
"1666",0,1666,"11-50",0,0,0,0,1,0,0,0,0,0
"1667",0,1667,"1001-5000",0,0,1,0,0,0,0,0,0,0
"1668",0,1668,"11-50",0,0,0,0,1,0,0,0,0,0
"1669",0,1669,"1-10",1,0,0,0,0,0,0,0,0,0
"1670",0,1670,"1-10",1,0,0,0,0,0,0,0,0,0
"1671",0,1671,"11-50",0,0,0,0,1,0,0,0,0,0
"1672",0,1672,"501-1000",0,0,0,0,0,0,0,1,0,0
"1673",0,1673,"51-100",0,0,0,0,0,0,0,0,1,0
"1674",0,1674,"1-10",1,0,0,0,0,0,0,0,0,0
"1675",0,1675,"11-50",0,0,0,0,1,0,0,0,0,0
"1676",0,1676,"11-50",0,0,0,0,1,0,0,0,0,0
"1677",0,1677,"1-10",1,0,0,0,0,0,0,0,0,0
"1678",0,1678,"101-250",0,0,0,1,0,0,0,0,0,0
"1679",0,1679,"11-50",0,0,0,0,1,0,0,0,0,0
"1680",0,1680,"51-100",0,0,0,0,0,0,0,0,1,0
"1681",0,1681,"51-100",0,0,0,0,0,0,0,0,1,0
"1682",0,1682,"11-50",0,0,0,0,1,0,0,0,0,0
"1683",0,1683,"11-50",0,0,0,0,1,0,0,0,0,0
"1684",0,1684,"11-50",0,0,0,0,1,0,0,0,0,0
"1685",0,1685,"1-10",1,0,0,0,0,0,0,0,0,0
"1686",0,1686,"11-50",0,0,0,0,1,0,0,0,0,0
"1687",0,1687,"11-50",0,0,0,0,1,0,0,0,0,0
"1688",0,1688,"11-50",0,0,0,0,1,0,0,0,0,0
"1689",0,1689,"NA",0,0,0,0,0,0,0,0,0,1
"1690",0,1690,"11-50",0,0,0,0,1,0,0,0,0,0
"1691",0,1691,"51-100",0,0,0,0,0,0,0,0,1,0
"1692",0,1692,"11-50",0,0,0,0,1,0,0,0,0,0
"1693",0,1693,"1-10",1,0,0,0,0,0,0,0,0,0
"1694",0,1694,"51-100",0,0,0,0,0,0,0,0,1,0
"1695",0,1695,"51-100",0,0,0,0,0,0,0,0,1,0
"1696",0,1696,"101-250",0,0,0,1,0,0,0,0,0,0
"1697",0,1697,"1-10",1,0,0,0,0,0,0,0,0,0
"1698",0,1698,"1-10",1,0,0,0,0,0,0,0,0,0
"1699",0,1699,"11-50",0,0,0,0,1,0,0,0,0,0
"1700",0,1700,"11-50",0,0,0,0,1,0,0,0,0,0
"1701",0,1701,"51-100",0,0,0,0,0,0,0,0,1,0
"1702",0,1702,"1-10",1,0,0,0,0,0,0,0,0,0
"1703",0,1703,"11-50",0,0,0,0,1,0,0,0,0,0
"1704",0,1704,"1-10",1,0,0,0,0,0,0,0,0,0
"1705",0,1705,"NA",0,0,0,0,0,0,0,0,0,1
"1706",0,1706,"1-10",1,0,0,0,0,0,0,0,0,0
"1707",0,1707,"NA",0,0,0,0,0,0,0,0,0,1
"1708",0,1708,"51-100",0,0,0,0,0,0,0,0,1,0
"1709",0,1709,"11-50",0,0,0,0,1,0,0,0,0,0
"1710",0,1710,"1-10",1,0,0,0,0,0,0,0,0,0
"1711",0,1711,"1-10",1,0,0,0,0,0,0,0,0,0
"1712",0,1712,"51-100",0,0,0,0,0,0,0,0,1,0
"1713",0,1713,"251-500",0,0,0,0,0,1,0,0,0,0
"1714",0,1714,"11-50",0,0,0,0,1,0,0,0,0,0
"1715",0,1715,"11-50",0,0,0,0,1,0,0,0,0,0
"1716",0,1716,"NA",0,0,0,0,0,0,0,0,0,1
"1717",0,1717,"11-50",0,0,0,0,1,0,0,0,0,0
"1718",0,1718,"11-50",0,0,0,0,1,0,0,0,0,0
"1719",0,1719,"11-50",0,0,0,0,1,0,0,0,0,0
"1720",0,1720,"11-50",0,0,0,0,1,0,0,0,0,0
"1721",0,1721,"1-10",1,0,0,0,0,0,0,0,0,0
"1722",0,1722,"1-10",1,0,0,0,0,0,0,0,0,0
"1723",0,1723,"11-50",0,0,0,0,1,0,0,0,0,0
"1724",0,1724,"NA",0,0,0,0,0,0,0,0,0,1
"1725",0,1725,"11-50",0,0,0,0,1,0,0,0,0,0
"1726",0,1726,"11-50",0,0,0,0,1,0,0,0,0,0
"1727",0,1727,"1-10",1,0,0,0,0,0,0,0,0,0
"1728",0,1728,"11-50",0,0,0,0,1,0,0,0,0,0
"1729",0,1729,"101-250",0,0,0,1,0,0,0,0,0,0
"1730",0,1730,"1-10",1,0,0,0,0,0,0,0,0,0
"1731",0,1731,"11-50",0,0,0,0,1,0,0,0,0,0
"1732",0,1732,"11-50",0,0,0,0,1,0,0,0,0,0
"1733",0,1733,"1-10",1,0,0,0,0,0,0,0,0,0
"1734",0,1734,"1-10",1,0,0,0,0,0,0,0,0,0
"1735",0,1735,"1-10",1,0,0,0,0,0,0,0,0,0
"1736",0,1736,"11-50",0,0,0,0,1,0,0,0,0,0
"1737",0,1737,"101-250",0,0,0,1,0,0,0,0,0,0
"1738",0,1738,"11-50",0,0,0,0,1,0,0,0,0,0
"1739",0,1739,"1-10",1,0,0,0,0,0,0,0,0,0
"1740",0,1740,"101-250",0,0,0,1,0,0,0,0,0,0
"1741",0,1741,"11-50",0,0,0,0,1,0,0,0,0,0
"1742",0,1742,"1-10",1,0,0,0,0,0,0,0,0,0
"1743",0,1743,"51-100",0,0,0,0,0,0,0,0,1,0
"1744",0,1744,"1-10",1,0,0,0,0,0,0,0,0,0
"1745",0,1745,"251-500",0,0,0,0,0,1,0,0,0,0
"1746",0,1746,"1001-5000",0,0,1,0,0,0,0,0,0,0
"1747",0,1747,"1-10",1,0,0,0,0,0,0,0,0,0
"1748",0,1748,"NA",0,0,0,0,0,0,0,0,0,1
"1749",0,1749,"51-100",0,0,0,0,0,0,0,0,1,0
"1750",0,1750,"11-50",0,0,0,0,1,0,0,0,0,0
"1751",0,1751,"1-10",1,0,0,0,0,0,0,0,0,0
"1752",0,1752,"NA",0,0,0,0,0,0,0,0,0,1
"1753",0,1753,"NA",0,0,0,0,0,0,0,0,0,1
"1754",0,1754,"11-50",0,0,0,0,1,0,0,0,0,0
"1755",0,1755,"51-100",0,0,0,0,0,0,0,0,1,0
"1756",0,1756,"11-50",0,0,0,0,1,0,0,0,0,0
"1757",0,1757,"NA",0,0,0,0,0,0,0,0,0,1
"1758",0,1758,"11-50",0,0,0,0,1,0,0,0,0,0
"1759",0,1759,"NA",0,0,0,0,0,0,0,0,0,1
"1760",0,1760,"11-50",0,0,0,0,1,0,0,0,0,0
"1761",0,1761,"1-10",1,0,0,0,0,0,0,0,0,0
"1762",0,1762,"501-1000",0,0,0,0,0,0,0,1,0,0
"1763",0,1763,"1-10",1,0,0,0,0,0,0,0,0,0
"1764",0,1764,"11-50",0,0,0,0,1,0,0,0,0,0
"1765",0,1765,"51-100",0,0,0,0,0,0,0,0,1,0
"1766",0,1766,"1-10",1,0,0,0,0,0,0,0,0,0
"1767",0,1767,"1-10",1,0,0,0,0,0,0,0,0,0
"1768",0,1768,"11-50",0,0,0,0,1,0,0,0,0,0
"1769",0,1769,"1001-5000",0,0,1,0,0,0,0,0,0,0
"1770",0,1770,"11-50",0,0,0,0,1,0,0,0,0,0
"1771",0,1771,"11-50",0,0,0,0,1,0,0,0,0,0
"1772",0,1772,"1-10",1,0,0,0,0,0,0,0,0,0
"1773",0,1773,"1-10",1,0,0,0,0,0,0,0,0,0
"1774",0,1774,"1-10",1,0,0,0,0,0,0,0,0,0
"1775",0,1775,"11-50",0,0,0,0,1,0,0,0,0,0
"1776",0,1776,"1-10",1,0,0,0,0,0,0,0,0,0
"1777",0,1777,"11-50",0,0,0,0,1,0,0,0,0,0
"1778",0,1778,"1-10",1,0,0,0,0,0,0,0,0,0
"1779",0,1779,"1-10",1,0,0,0,0,0,0,0,0,0
"1780",0,1780,"NA",0,0,0,0,0,0,0,0,0,1
"1781",0,1781,"1-10",1,0,0,0,0,0,0,0,0,0
"1782",0,1782,"51-100",0,0,0,0,0,0,0,0,1,0
"1783",0,1783,"11-50",0,0,0,0,1,0,0,0,0,0
"1784",0,1784,"5001-10000",0,0,0,0,0,0,1,0,0,0
"1785",0,1785,"101-250",0,0,0,1,0,0,0,0,0,0
"1786",0,1786,"11-50",0,0,0,0,1,0,0,0,0,0
"1787",0,1787,"51-100",0,0,0,0,0,0,0,0,1,0
"1788",0,1788,"NA",0,0,0,0,0,0,0,0,0,1
"1789",0,1789,"NA",0,0,0,0,0,0,0,0,0,1
"1790",0,1790,"11-50",0,0,0,0,1,0,0,0,0,0
"1791",0,1791,"1-10",1,0,0,0,0,0,0,0,0,0
"1792",0,1792,"1-10",1,0,0,0,0,0,0,0,0,0
"1793",0,1793,"1-10",1,0,0,0,0,0,0,0,0,0
"1794",0,1794,"11-50",0,0,0,0,1,0,0,0,0,0
"1795",0,1795,"11-50",0,0,0,0,1,0,0,0,0,0
"1796",0,1796,"11-50",0,0,0,0,1,0,0,0,0,0
"1797",0,1797,"11-50",0,0,0,0,1,0,0,0,0,0
"1798",0,1798,"1-10",1,0,0,0,0,0,0,0,0,0
"1799",0,1799,"NA",0,0,0,0,0,0,0,0,0,1
"1800",0,1800,"1-10",1,0,0,0,0,0,0,0,0,0
"1801",0,1801,"51-100",0,0,0,0,0,0,0,0,1,0
"1802",0,1802,"1-10",1,0,0,0,0,0,0,0,0,0
"1803",0,1803,"1-10",1,0,0,0,0,0,0,0,0,0
"1804",0,1804,"51-100",0,0,0,0,0,0,0,0,1,0
"1805",0,1805,"NA",0,0,0,0,0,0,0,0,0,1
"1806",0,1806,"11-50",0,0,0,0,1,0,0,0,0,0
"1807",0,1807,"11-50",0,0,0,0,1,0,0,0,0,0
"1808",0,1808,"1-10",1,0,0,0,0,0,0,0,0,0
"1809",0,1809,"11-50",0,0,0,0,1,0,0,0,0,0
"1810",0,1810,"NA",0,0,0,0,0,0,0,0,0,1
"1811",0,1811,"11-50",0,0,0,0,1,0,0,0,0,0
"1812",0,1812,"NA",0,0,0,0,0,0,0,0,0,1
"1813",0,1813,"NA",0,0,0,0,0,0,0,0,0,1
"1814",0,1814,"1-10",1,0,0,0,0,0,0,0,0,0
"1815",0,1815,"1-10",1,0,0,0,0,0,0,0,0,0
"1816",0,1816,"11-50",0,0,0,0,1,0,0,0,0,0
"1817",0,1817,"11-50",0,0,0,0,1,0,0,0,0,0
"1818",0,1818,"11-50",0,0,0,0,1,0,0,0,0,0
"1819",0,1819,"NA",0,0,0,0,0,0,0,0,0,1
"1820",0,1820,"51-100",0,0,0,0,0,0,0,0,1,0
"1821",0,1821,"11-50",0,0,0,0,1,0,0,0,0,0
"1822",0,1822,"1-10",1,0,0,0,0,0,0,0,0,0
"1823",0,1823,"1-10",1,0,0,0,0,0,0,0,0,0
"1824",0,1824,"11-50",0,0,0,0,1,0,0,0,0,0
"1825",0,1825,"11-50",0,0,0,0,1,0,0,0,0,0
"1826",0,1826,"NA",0,0,0,0,0,0,0,0,0,1
"1827",0,1827,"1-10",1,0,0,0,0,0,0,0,0,0
"1828",0,1828,"NA",0,0,0,0,0,0,0,0,0,1
"1829",0,1829,"NA",0,0,0,0,0,0,0,0,0,1
"1830",0,1830,"11-50",0,0,0,0,1,0,0,0,0,0
"1831",0,1831,"1-10",1,0,0,0,0,0,0,0,0,0
"1832",0,1832,"1-10",1,0,0,0,0,0,0,0,0,0
"1833",0,1833,"1-10",1,0,0,0,0,0,0,0,0,0
"1834",0,1834,"101-250",0,0,0,1,0,0,0,0,0,0
"1835",0,1835,"501-1000",0,0,0,0,0,0,0,1,0,0
"1836",0,1836,"NA",0,0,0,0,0,0,0,0,0,1
"1837",0,1837,"NA",0,0,0,0,0,0,0,0,0,1
"1838",0,1838,"11-50",0,0,0,0,1,0,0,0,0,0
"1839",0,1839,"51-100",0,0,0,0,0,0,0,0,1,0
"1840",0,1840,"1-10",1,0,0,0,0,0,0,0,0,0
"1841",0,1841,"11-50",0,0,0,0,1,0,0,0,0,0
"1842",0,1842,"1-10",1,0,0,0,0,0,0,0,0,0
"1843",0,1843,"10001+",0,1,0,0,0,0,0,0,0,0
"1844",0,1844,"NA",0,0,0,0,0,0,0,0,0,1
"1845",0,1845,"NA",0,0,0,0,0,0,0,0,0,1
"1846",0,1846,"51-100",0,0,0,0,0,0,0,0,1,0
"1847",0,1847,"251-500",0,0,0,0,0,1,0,0,0,0
"1848",0,1848,"1-10",1,0,0,0,0,0,0,0,0,0
"1849",0,1849,"NA",0,0,0,0,0,0,0,0,0,1
"1850",0,1850,"51-100",0,0,0,0,0,0,0,0,1,0
"1851",0,1851,"NA",0,0,0,0,0,0,0,0,0,1
"1852",0,1852,"1-10",1,0,0,0,0,0,0,0,0,0
"1853",0,1853,"1-10",1,0,0,0,0,0,0,0,0,0
"1854",0,1854,"11-50",0,0,0,0,1,0,0,0,0,0
"1855",0,1855,"1-10",1,0,0,0,0,0,0,0,0,0
"1856",0,1856,"NA",0,0,0,0,0,0,0,0,0,1
"1857",0,1857,"251-500",0,0,0,0,0,1,0,0,0,0
"1858",0,1858,"11-50",0,0,0,0,1,0,0,0,0,0
"1859",0,1859,"11-50",0,0,0,0,1,0,0,0,0,0
"1860",0,1860,"1-10",1,0,0,0,0,0,0,0,0,0
"1861",0,1861,"11-50",0,0,0,0,1,0,0,0,0,0
"1862",0,1862,"1-10",1,0,0,0,0,0,0,0,0,0
"1863",0,1863,"11-50",0,0,0,0,1,0,0,0,0,0
"1864",0,1864,"NA",0,0,0,0,0,0,0,0,0,1
"1865",0,1865,"11-50",0,0,0,0,1,0,0,0,0,0
"1866",0,1866,"NA",0,0,0,0,0,0,0,0,0,1
"1867",0,1867,"1-10",1,0,0,0,0,0,0,0,0,0
"1868",0,1868,"11-50",0,0,0,0,1,0,0,0,0,0
"1869",0,1869,"11-50",0,0,0,0,1,0,0,0,0,0
"1870",0,1870,"11-50",0,0,0,0,1,0,0,0,0,0
"1871",0,1871,"11-50",0,0,0,0,1,0,0,0,0,0
"1872",0,1872,"1-10",1,0,0,0,0,0,0,0,0,0
"1873",0,1873,"1-10",1,0,0,0,0,0,0,0,0,0
"1874",0,1874,"1-10",1,0,0,0,0,0,0,0,0,0
"1875",0,1875,"11-50",0,0,0,0,1,0,0,0,0,0
"1876",0,1876,"NA",0,0,0,0,0,0,0,0,0,1
"1877",0,1877,"NA",0,0,0,0,0,0,0,0,0,1
"1878",0,1878,"11-50",0,0,0,0,1,0,0,0,0,0
"1879",0,1879,"1-10",1,0,0,0,0,0,0,0,0,0
"1880",0,1880,"11-50",0,0,0,0,1,0,0,0,0,0
"1881",0,1881,"10001+",0,1,0,0,0,0,0,0,0,0
"1882",0,1882,"11-50",0,0,0,0,1,0,0,0,0,0
"1883",0,1883,"51-100",0,0,0,0,0,0,0,0,1,0
"1884",0,1884,"11-50",0,0,0,0,1,0,0,0,0,0
"1885",0,1885,"NA",0,0,0,0,0,0,0,0,0,1
"1886",0,1886,"1-10",1,0,0,0,0,0,0,0,0,0
"1887",0,1887,"NA",0,0,0,0,0,0,0,0,0,1
"1888",0,1888,"501-1000",0,0,0,0,0,0,0,1,0,0
"1889",0,1889,"11-50",0,0,0,0,1,0,0,0,0,0
"1890",0,1890,"11-50",0,0,0,0,1,0,0,0,0,0
"1891",0,1891,"NA",0,0,0,0,0,0,0,0,0,1
"1892",0,1892,"1-10",1,0,0,0,0,0,0,0,0,0
"1893",0,1893,"11-50",0,0,0,0,1,0,0,0,0,0
"1894",0,1894,"1-10",1,0,0,0,0,0,0,0,0,0
"1895",0,1895,"1-10",1,0,0,0,0,0,0,0,0,0
"1896",0,1896,"NA",0,0,0,0,0,0,0,0,0,1
"1897",0,1897,"1-10",1,0,0,0,0,0,0,0,0,0
"1898",0,1898,"NA",0,0,0,0,0,0,0,0,0,1
"1899",0,1899,"NA",0,0,0,0,0,0,0,0,0,1
"1900",0,1900,"51-100",0,0,0,0,0,0,0,0,1,0
"1901",0,1901,"NA",0,0,0,0,0,0,0,0,0,1
"1902",0,1902,"11-50",0,0,0,0,1,0,0,0,0,0
"1903",0,1903,"NA",0,0,0,0,0,0,0,0,0,1
"1904",0,1904,"1-10",1,0,0,0,0,0,0,0,0,0
"1905",0,1905,"11-50",0,0,0,0,1,0,0,0,0,0
"1906",0,1906,"1-10",1,0,0,0,0,0,0,0,0,0
"1907",0,1907,"1-10",1,0,0,0,0,0,0,0,0,0
"1908",0,1908,"NA",0,0,0,0,0,0,0,0,0,1
"1909",0,1909,"1-10",1,0,0,0,0,0,0,0,0,0
"1910",0,1910,"1-10",1,0,0,0,0,0,0,0,0,0
"1911",0,1911,"1-10",1,0,0,0,0,0,0,0,0,0
"1912",0,1912,"11-50",0,0,0,0,1,0,0,0,0,0
"1913",0,1913,"11-50",0,0,0,0,1,0,0,0,0,0
"1914",0,1914,"1-10",1,0,0,0,0,0,0,0,0,0
"1915",0,1915,"1-10",1,0,0,0,0,0,0,0,0,0
"1916",0,1916,"11-50",0,0,0,0,1,0,0,0,0,0
"1917",0,1917,"1-10",1,0,0,0,0,0,0,0,0,0
"1918",0,1918,"1-10",1,0,0,0,0,0,0,0,0,0
"1919",0,1919,"1-10",1,0,0,0,0,0,0,0,0,0
"1920",0,1920,"1-10",1,0,0,0,0,0,0,0,0,0
"1921",0,1921,"1-10",1,0,0,0,0,0,0,0,0,0
"1922",0,1922,"1-10",1,0,0,0,0,0,0,0,0,0
"1923",0,1923,"1-10",1,0,0,0,0,0,0,0,0,0
"1924",0,1924,"11-50",0,0,0,0,1,0,0,0,0,0
"1925",0,1925,"51-100",0,0,0,0,0,0,0,0,1,0
"1926",0,1926,"11-50",0,0,0,0,1,0,0,0,0,0
"1927",0,1927,"1-10",1,0,0,0,0,0,0,0,0,0
"1928",0,1928,"1-10",1,0,0,0,0,0,0,0,0,0
"1929",0,1929,"1-10",1,0,0,0,0,0,0,0,0,0
"1930",0,1930,"11-50",0,0,0,0,1,0,0,0,0,0
"1931",0,1931,"51-100",0,0,0,0,0,0,0,0,1,0
"1932",0,1932,"11-50",0,0,0,0,1,0,0,0,0,0
"1933",0,1933,"11-50",0,0,0,0,1,0,0,0,0,0
"1934",0,1934,"11-50",0,0,0,0,1,0,0,0,0,0
"1935",0,1935,"101-250",0,0,0,1,0,0,0,0,0,0
"1936",0,1936,"1001-5000",0,0,1,0,0,0,0,0,0,0
"1937",0,1937,"1-10",1,0,0,0,0,0,0,0,0,0
"1938",0,1938,"1-10",1,0,0,0,0,0,0,0,0,0
